label,insect_id,segment,start,end,absBandRatio_50_100,absBandRatio_100_150,absBandRatio_150_200,absBandRatio_200_250,absBandRatio_250_300,absBandRatio_300_350,absBandRatio_350_400,absBandRatio_400_450,absBandRatio_450_500,absBandRatio_500_600,absBandRatio_600_800,bandRatio_150_350,bandRatio_200_300,bandRatio_350_800,lowHighRatio_150_350_to_350_800,spectral_entropy_mean,spectral_entropy_median,spectral_entropy_std,spectral_flatness_mean,spectral_flatness_median,spectral_flatness_std,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_std,spectral_bandwidth_max,spectral_bandwidth_p95,ridge_freq_mean,ridge_freq_median,ridge_freq_std,ridge_freq_range,ridge_freq_mean_abs_diff,mfcc_00_mean,mfcc_00_std,mfcc_00_median,mfcc_01_mean,mfcc_01_std,mfcc_01_median,mfcc_02_mean,mfcc_02_std,mfcc_02_median,mfcc_03_mean,mfcc_03_std,mfcc_03_median,mfcc_04_mean,mfcc_04_std,mfcc_04_median,mfcc_05_mean,mfcc_05_std,mfcc_05_median,mfcc_06_mean,mfcc_06_std,mfcc_06_median,mfcc_07_mean,mfcc_07_std,mfcc_07_median
bee,bee_01,3,3110,3139,0.177691856,0.179693584,0.167630887,0.107601678,0.111137699,0.074982955,0.047736469,0.031383047,0.017741015,0.036165553,0.048235258,0.46135322,0.218739377,0.181261341,2.545237815,0.901379415,0.896349841,0.054206077,0.629276948,0.625374678,0.198619175,253.4905404,250.4775525,55.03282452,165.2826888,167.5713796,30.74760829,223.1183009,212.7276881,116.4277595,118.771115,70.33616196,448.690879,64.08441483,10.84212751,3.032335623,10.80084398,3.758741293,1.643063352,3.745910747,-0.065846726,0.610741255,-0.077505718,-0.452148459,0.541038342,-0.319640889,-0.101716368,0.246410558,-0.079945647,0.053419466,0.153203904,0.048891187,-0.068788066,0.120190291,-0.049087173,-0.018172657,0.083021681,0.000391253
bee,bee_01,3,3140,3169,0.156935597,0.162330558,0.156514761,0.104467264,0.113470192,0.082286784,0.056668414,0.03952949,0.022756941,0.045689833,0.059350166,0.456739001,0.217937456,0.223994844,2.039060335,0.916082486,0.918411746,0.045021697,0.679022426,0.681677246,0.167688167,266.2348263,262.4741828,52.02574367,170.9706929,171.6919592,25.55825328,225.789475,215.0289561,129.5012155,158.361486,92.58805169,659.839527,67.18366105,9.980352387,2.788355189,9.560660593,3.33726606,1.427973409,3.364895116,-0.230100794,0.672339889,-0.200646953,-0.328527872,0.469467465,-0.233377545,-0.120856319,0.275179385,-0.088160053,0.017274176,0.162443411,0.015158852,-0.044144193,0.094574376,-0.041825231,-0.019566111,0.068580347,0.000702367
bee,bee_01,3,3170,3199,0.175554674,0.179663556,0.170130139,0.110863112,0.11630596,0.079626193,0.050633047,0.032126799,0.017062611,0.031338054,0.036695856,0.476925403,0.227169071,0.167856366,2.841270867,0.874125678,0.863067993,0.050110097,0.523188462,0.489958811,0.185085084,228.3635903,224.9003309,49.35225349,145.8268941,145.8692559,28.98912737,222.6736291,196.8443885,117.4144354,131.967905,70.32622291,277.132602,56.78618969,13.14918313,3.771542544,13.03892717,4.60670383,1.679408511,4.665614303,-0.251596258,0.751390504,-0.285866644,-0.572196484,0.589226152,-0.511184995,-0.066601474,0.249631076,-0.054912378,0.062884103,0.161193919,0.047208175,-0.09135445,0.138731624,-0.060876555,-0.023293013,0.096840579,-0.005237681
bee,bee_01,3,3200,3229,0.10864285,0.129584296,0.146428535,0.112791582,0.140841861,0.117425399,0.087553924,0.059085005,0.029371714,0.040939102,0.027335733,0.517487376,0.253633442,0.244285478,2.118371425,0.89758435,0.895554543,0.056089371,0.553762011,0.525541309,0.244937831,270.0133571,269.0783913,61.93604034,145.5728568,135.3062396,37.78299058,229.3065774,213.1675925,179.4516844,184.755068,112.7334739,699.429899,59.88543592,15.72023708,5.698207559,16.67649409,4.206803602,2.335828268,4.123897799,-1.390294074,1.598017452,-0.949646839,-0.182926103,0.730885556,-0.183862173,-0.100820381,0.454666202,-0.070332275,-0.043196921,0.273369464,-0.013005823,-0.080692837,0.180515042,-0.061687101,0.001943351,0.126137224,0.015947915
bee,bee_01,3,3230,3259,0.168259821,0.172994518,0.164954859,0.108466104,0.115382038,0.081046084,0.05365034,0.035843203,0.019854799,0.037438458,0.042109776,0.469849084,0.223848141,0.188896576,2.487335099,0.894663704,0.894945613,0.055758741,0.59561886,0.577552271,0.204077885,250.4787892,243.6540197,54.7762322,156.4890771,156.7166453,29.65329618,224.4210008,200.5074027,136.5312815,145.164696,75.48017832,343.116554,64.78424458,12.05236675,4.181695462,11.69783718,4.019118521,1.844290614,3.86847291,-0.367516154,0.777268533,-0.384461491,-0.466993766,0.607427557,-0.345786978,-0.118470327,0.238890864,-0.107202992,0.073259431,0.173314165,0.059089921,-0.084474762,0.122978188,-0.061059156,-0.025633362,0.095902165,-0.003643602
bee,bee_01,3,3260,3289,0.195084339,0.195306602,0.1800118,0.113993099,0.115341975,0.074567483,0.043737689,0.0251243,0.012293286,0.021194591,0.023344836,0.483914357,0.229335074,0.125694703,3.849918461,0.878615479,0.879479823,0.056230899,0.526020355,0.539439848,0.221223795,234.5341699,228.8442668,48.7128184,147.2730354,149.4820125,32.11684789,216.1075284,189.8906582,128.1445361,145.164696,70.49960438,263.935811,54.68670025,13.61376061,5.341402499,12.90859874,4.803722136,2.248897891,4.534428696,-0.503214223,0.88176505,-0.372746893,-0.521326672,0.569981801,-0.410080571,0.003575089,0.361821931,-0.027328538,0.016854898,0.209292094,0.0323349,-0.075386744,0.120656613,-0.050304072,0.001106299,0.11249472,0.016548836
bee,bee_01,3,3290,3319,0.178544978,0.181288039,0.170351233,0.110311933,0.115004401,0.078094502,0.049218767,0.031039366,0.016512055,0.030910909,0.038723816,0.473762069,0.225316334,0.166404914,2.847043743,0.900836624,0.901932471,0.057800715,0.617079297,0.628100723,0.21491319,258.5412087,248.3920949,57.62040891,158.8798651,163.1118381,31.64407079,222.8186249,207.5521058,150.22141,171.558277,72.11748064,277.132602,53.98687049,10.51809235,3.483114806,10.27404608,3.88666849,1.863388554,3.810817892,-0.396239418,0.670705032,-0.451522359,-0.528801375,0.53250542,-0.415578087,-0.060952715,0.262089281,-0.063793157,0.019335582,0.15704632,0.009296746,-0.067283867,0.110944011,-0.055821638,-0.027936842,0.08497071,-0.01220548
bee,bee_01,3,3005,3034,0.136445609,0.154867198,0.163996712,0.11794927,0.136005507,0.102389124,0.068655142,0.042285075,0.020129368,0.02990979,0.027367204,0.520340613,0.253954777,0.18834658,2.762676197,0.885495677,0.882272607,0.050447517,0.520168963,0.517559209,0.217978667,248.0171753,243.0648378,47.96533426,142.08137,138.7433114,33.59127695,223.0011237,197.4093113,157.991483,171.558277,78.03725462,329.919764,50.88762423,14.1112305,4.862163455,14.76412083,4.691812059,2.04654211,4.445953736,-1.101144724,1.344483503,-0.730354948,-0.387238781,0.565349425,-0.308700061,-0.018688702,0.327390771,-0.022649518,-0.051120619,0.253342699,-0.009013882,-0.048058413,0.155740673,-0.030165051,-0.022160286,0.125011296,-0.012045161
bee,bee_01,2,3780,3809,0.120823875,0.139542899,0.15239167,0.113771374,0.137283624,0.109517934,0.077795793,0.05020481,0.024475581,0.036795521,0.037396919,0.512964602,0.251054998,0.226668624,2.263059582,0.91379962,0.92151658,0.047323653,0.640004916,0.665919263,0.207472493,274.998561,273.877946,55.28891053,161.8157392,165.7280712,33.80452526,222.5412314,209.7357348,165.1448834,184.755068,101.1813246,633.445946,58.28582494,9.971116937,3.819847361,10.21912764,3.540128281,1.875206802,3.280222003,-0.894875473,1.241188513,-0.582446961,-0.307574998,0.565754891,-0.308591508,-0.008524691,0.301866459,-0.028779683,-0.0724884,0.235183841,-0.018825566,-0.03287536,0.124179122,-0.037725013,-0.018691405,0.07538696,-0.008242614
bee,bee_01,2,3795,3824,0.130634563,0.148624954,0.15895561,0.116070221,0.136627697,0.105781468,0.072982149,0.045917758,0.021989536,0.032315388,0.030100655,0.517434996,0.252697918,0.203305487,2.54511083,0.891575658,0.883920007,0.042708189,0.531834008,0.503859824,0.194228266,253.6725353,243.6624714,46.13020776,140.6283893,133.8220879,31.0472435,222.3609294,200.9880634,173.4082944,184.755068,82.34060754,356.313345,48.58818341,13.26792554,3.219070891,13.78025938,4.463409581,1.905640585,4.56456686,-1.36214053,1.121284714,-1.458432643,-0.306737875,0.684757446,-0.362467697,0.111176673,0.316166266,0.143185431,-0.132078875,0.225991539,-0.108015882,-0.047721592,0.159428036,-0.042226759,0.013792967,0.100475364,0.012004507
bee,bee_01,2,3810,3839,0.16076249,0.168972154,0.165854735,0.112284859,0.12289213,0.088279508,0.057961289,0.036559751,0.018654938,0.032144022,0.035634125,0.489311231,0.235176989,0.180954125,2.704062319,0.886881905,0.879677648,0.047224502,0.549980718,0.533775787,0.18874769,242.5532674,235.9288616,48.8350169,147.8637277,146.0834186,29.64924916,223.56196,200.8885073,146.2747064,171.558277,75.03026498,277.132602,52.08733244,12.85696238,3.455410207,13.45708502,4.372954315,1.752511382,4.493375765,-0.638638829,0.986229626,-0.698423295,-0.466942821,0.595615015,-0.433848343,0.002011655,0.306576275,0.017602255,-0.015575042,0.163111692,-0.00711327,-0.089142832,0.13573453,-0.055424923,0.01646639,0.09409349,0.008591506
bee,bee_01,2,3825,3854,0.171226073,0.174388937,0.165876654,0.109633814,0.117797863,0.083545063,0.054871102,0.035146196,0.018313276,0.032243202,0.03695782,0.476853394,0.227431677,0.177531596,2.686019869,0.888711986,0.88297384,0.047201854,0.558207034,0.533336732,0.182461765,246.6713658,243.513665,47.64928351,148.3567095,147.3904373,29.21775012,222.5978994,201.4763409,152.4414309,171.558277,76.9943631,329.919764,49.68791602,12.85193278,3.510029042,12.99083391,4.285898016,1.610339087,4.418001368,-0.64928507,1.058619526,-0.510983152,-0.492282349,0.566232631,-0.565628068,0.005861612,0.295099916,0.017846222,-0.038706934,0.222362701,3.32E-05,-0.065894304,0.121598016,-0.035948776,-0.009964398,0.071572818,-0.001410624
bee,bee_01,2,3840,3869,0.151394763,0.162009383,0.162519675,0.112453209,0.126122283,0.093437359,0.063191474,0.040561892,0.020569272,0.033661993,0.034078697,0.494532526,0.238575492,0.192063328,2.574840974,0.896472456,0.893554263,0.044085222,0.572948898,0.547072297,0.188100928,255.0146542,255.6790859,43.02833323,150.3887177,146.7368634,30.3078243,210.9775598,202.770432,163.1715316,184.755068,77.75476942,329.919764,46.78862106,13.89202559,3.674162254,13.21830356,4.201182753,1.708604132,4.193057269,-0.894268036,1.057456987,-0.837466331,-0.458829845,0.594896917,-0.54407557,0.032526535,0.299343593,0.055146026,-0.067643213,0.230099099,-0.028319315,-0.059124304,0.119955195,-0.035975255,-0.011662246,0.08795056,-0.007400009
bee,bee_01,2,3855,3884,0.15812215,0.163122097,0.158206994,0.10711047,0.118910409,0.088607885,0.06173188,0.041767024,0.022389125,0.038878426,0.041153539,0.472835758,0.226020879,0.205919994,2.296211015,0.914781319,0.919176748,0.053081049,0.66295696,0.693844041,0.211788724,272.8013693,266.6861071,59.7067521,168.2886976,170.8842813,32.21683074,227.2920992,214.1905888,150.2214101,171.558277,92.81161803,739.02027,60.98516845,13.02756743,4.510974179,12.38423856,3.464853965,1.914931257,3.322667845,-0.464003426,0.876455857,-0.349441588,-0.395379119,0.541702049,-0.40067274,-0.067437064,0.268732478,-0.073260594,-0.006948634,0.171640286,0.002816831,-0.046746341,0.106109847,-0.027934896,-0.029949804,0.096167584,-0.017542658
bee,bee_01,2,3885,3914,0.124104779,0.143300166,0.154659821,0.11312989,0.132664324,0.102011774,0.070470548,0.045785775,0.023647412,0.041388903,0.048836607,0.502465809,0.245794214,0.230129246,2.183407008,0.915075782,0.920061058,0.051402466,0.66019824,0.681715049,0.202684981,276.3501886,269.8999175,66.18719265,161.8213524,164.4413794,30.38167683,225.9496255,211.2096315,183.0283847,184.755068,96.41437299,514.674831,49.78789165,13.0913862,4.257445954,13.37864722,3.359095011,1.923773267,3.343607504,-0.658041003,0.785379369,-0.607582028,-0.523230675,0.531857009,-0.442994167,-0.026645817,0.260402318,-0.019838514,-0.00033429,0.129201053,0.014808582,-0.104596207,0.109998019,-0.076936611,0.00416779,0.068200105,0.015582973
bee,bee_01,4,2960,2989,0.152363016,0.16369778,0.162537581,0.109995821,0.119451623,0.085033418,0.056290576,0.03729214,0.020632098,0.040184662,0.052521286,0.477018443,0.229447444,0.206920762,2.305319379,0.923960413,0.930859059,0.053174793,0.709620832,0.729346856,0.19617374,283.5774012,279.2533084,61.75106608,177.2365268,179.1555902,31.65177225,233.6128426,221.7281515,137.8879609,158.361486,93.64925986,739.02027,62.4848038,11.38223476,3.739728879,10.8713866,3.051986835,1.690047434,2.990411401,-0.173143377,0.743476423,-0.178733794,-0.385056258,0.5100609,-0.333810119,-0.101530673,0.231327959,-0.074913029,0.015910147,0.154082109,0.010438326,-0.043008819,0.084733132,-0.038069631,-0.033592487,0.067265971,-0.020758516
bee,bee_01,4,2990,3019,0.135144089,0.151644935,0.160541681,0.11660715,0.136887711,0.105764322,0.072693752,0.045280653,0.021283846,0.029792472,0.024359389,0.519800864,0.253494861,0.193410112,2.68755785,0.882089106,0.872846239,0.046632218,0.496969146,0.480578475,0.203271073,246.8950439,242.7957026,48.82087911,137.3754872,133.3592307,30.62198811,212.0002528,192.8706071,163.1715316,171.558277,85.9205267,395.903716,46.18876696,16.83708646,3.907697364,17.72679428,4.785209552,2.084653457,4.702001742,-1.316245376,1.380998372,-1.159066643,-0.292685406,0.710107523,-0.26395561,0.02393364,0.318402429,-0.007960776,-0.055265848,0.267015895,-0.005416465,-0.071702295,0.176061955,-0.077899176,0.006174197,0.13367175,0.014978003
bee,bee_01,4,3020,3049,0.126772387,0.14410994,0.155864632,0.116117549,0.140537041,0.112770394,0.080171367,0.050715442,0.023386623,0.029392324,0.020162301,0.525289616,0.25665459,0.203828057,2.577121253,0.867499642,0.860167078,0.047562859,0.447532012,0.407310584,0.195435966,235.9700746,228.4789215,49.89186981,129.9261304,127.0158613,26.20564918,200.6871326,179.5680708,165.514887,184.755068,84.93747339,316.722973,47.9883293,16.35042693,4.263265428,16.50632725,5.269309614,2.135574861,5.550318779,-1.342620926,1.495565934,-1.100234917,-0.411657001,0.69432881,-0.31773501,0.021037249,0.359287705,-0.035939766,-0.063412807,0.276512047,-0.048248162,-0.06152902,0.207978848,-0.06605069,-0.010520419,0.151784786,0.003735315
bee,bee_01,4,3050,3079,0.115903512,0.127823645,0.136965643,0.103554564,0.130172436,0.111908613,0.087600838,0.062714573,0.032989568,0.049963507,0.040403101,0.482601257,0.233727,0.273671586,1.763432087,0.909458731,0.910252733,0.042957212,0.594907961,0.591561972,0.191678888,284.7555329,283.875654,53.11852394,145.5772428,143.7501701,27.86433315,223.4942847,204.7795774,227.552136,237.54223,98.68433061,435.494088,56.68621398,14.91592504,3.466347933,14.68570411,3.672092203,2.028488179,3.581192481,-1.711969229,1.134613136,-1.739121599,-0.049882653,0.686136481,-0.151503096,0.050337701,0.366673399,0.098278343,-0.15563325,0.244642235,-0.129620383,0.008428876,0.133383421,0.014513657,-0.024219072,0.100951737,-0.011617815
bee,bee_01,4,3170,3199,0.072858096,0.09577029,0.121487788,0.104254912,0.145243738,0.136393266,0.112785766,0.08212832,0.042206534,0.056506893,0.030364396,0.507379704,0.249498651,0.32399191,1.566025846,0.908800606,0.910232908,0.040958459,0.584370869,0.614653981,0.200602341,286.2482705,287.6879408,49.29646956,149.2140692,148.9592625,30.75549402,227.2743104,201.9840809,207.4486139,211.148649,102.1803803,435.494088,58.28582494,16.76678174,6.277873188,17.97745367,3.667545306,1.900128446,3.446331919,-1.766684454,1.750197797,-1.425961914,0.01792914,0.779401989,-0.044188602,-0.200247204,0.466583642,-0.116033589,-0.021643438,0.278473696,0.010060907,-0.069814986,0.201125563,-0.042137462,-0.028672492,0.11960785,-0.010120727
bee,bee_01,4,3200,3229,0.087261093,0.111816607,0.134091123,0.107726886,0.139551118,0.121269031,0.094766153,0.067825445,0.035981827,0.055645846,0.044064872,0.502638158,0.247278004,0.298284143,1.685098487,0.910982003,0.909683723,0.044801028,0.613258457,0.611216872,0.198934675,283.2247668,287.2076874,51.50531889,150.3439061,151.0645361,30.89361199,230.2659569,206.453441,206.708607,197.951858,86.85392655,409.100507,42.78959364,13.04271724,3.726093691,13.74057666,3.588006535,1.860071049,3.416018258,-1.456453496,1.26897328,-1.182983058,-0.243896681,0.644546274,-0.25687659,-0.098401457,0.35507993,-0.089801507,-0.088000257,0.207025099,-0.052689797,-0.061715198,0.146476282,-0.069659429,-0.034854779,0.110675571,-0.014001234
bee,bee_01,4,3230,3259,0.112957454,0.127737168,0.136070696,0.099462094,0.118328874,0.094821177,0.070842692,0.051944834,0.030578574,0.063521969,0.093734469,0.448682841,0.217790968,0.310622537,1.444463254,0.970116091,0.993559442,0.043485302,0.874742825,0.970677659,0.184395977,390.9297698,416.4366489,80.28445808,198.3624945,203.5395591,28.89283754,238.2652206,222.2108261,382.0902532,303.526182,241.7321204,739.02027,132.3678081,6.471436112,3.427732843,5.000652018,0.9599121,2.027465317,0.101718103,-0.461437263,0.58028287,-0.369175647,-0.247006885,0.417668431,-0.220715635,-0.069010383,0.211595874,-0.070870736,-0.058585616,0.098249488,-0.045134601,-0.042921723,0.075684247,-0.033781742,-0.015483106,0.050650796,-0.018002262
bee,bee_01,4,3260,3289,0.050113294,0.059737276,0.068864386,0.055554563,0.075944582,0.075338902,0.073510042,0.071914611,0.05341479,0.143129224,0.272478331,0.275702433,0.131499145,0.614446998,0.448700106,0.993638729,0.994948934,0.004673611,0.972570707,0.978184441,0.020657116,438.9264836,438.6262359,30.83149531,208.4089805,207.9277119,8.7541942,233.3000093,222.9574048,513.8114896,541.068412,223.7167614,739.02027,155.4621915,4.861994178,1.047163638,4.679060208,-0.320141106,0.622674223,-0.394011353,-0.275874833,0.343757962,-0.271591938,-0.242528484,0.280750758,-0.234843394,-0.103836107,0.144586433,-0.103829843,-0.048597326,0.083164443,-0.038867606,-0.041844529,0.049049126,-0.047539921,-0.021104305,0.03315701,-0.019922929
bee,bee_01,4,3290,3319,0.071982161,0.082588495,0.090140552,0.068415515,0.087088866,0.079495556,0.07225467,0.06710194,0.048043863,0.12116173,0.211726652,0.325140489,0.155504381,0.520288855,0.624923034,0.987090044,0.993224573,0.018895012,0.94837731,0.971624539,0.071479561,414.2829802,415.0208325,54.60945108,205.9888604,206.0962706,12.05124273,230.3760101,223.4070966,379.2535599,329.919764,233.7485113,739.02027,128.6687077,5.390638512,2.005548039,4.853890949,0.253584106,1.10558189,0.051721149,-0.292672033,0.469800862,-0.274037589,-0.232495039,0.239416852,-0.222699264,-0.11667521,0.168028319,-0.110676278,-0.057738893,0.0925955,-0.046006834,-0.027163327,0.051004384,-0.030384477,-0.031196766,0.037826048,-0.028486999
bee,bee_01,4,3380,3409,0.052334203,0.060749207,0.068528514,0.054644845,0.074486078,0.074357559,0.073416918,0.072424001,0.053719224,0.14143971,0.273899742,0.272016996,0.129130923,0.614899595,0.442376281,0.991029144,0.992446031,0.006763222,0.96144047,0.968410244,0.02888852,442.1851638,443.5160444,37.53244269,206.4352244,205.8653008,12.30995379,240.4137455,230.8535954,531.3249873,514.674831,234.9628249,739.02027,148.4638935,4.340462057,1.146534259,4.214943703,-0.400229311,0.794525994,-0.43975653,-0.324479059,0.472199845,-0.372553609,-0.234191743,0.257285898,-0.206651995,-0.07257289,0.157673525,-0.075498635,-0.076706752,0.081277399,-0.073533501,-0.021548117,0.05027559,-0.022052832,-0.031482689,0.032739216,-0.030246427
bee,bee_02,1,30,59,0.149225897,0.16489489,0.168077537,0.115919901,0.127470677,0.090921697,0.05886029,0.036810584,0.018882473,0.032963634,0.03597242,0.502389812,0.243390578,0.183489401,2.73797728,0.892334327,0.884829482,0.049013997,0.573206261,0.576322643,0.196850873,246.2424621,241.3880378,49.26365011,152.8051441,154.0239328,32.11335962,227.0877498,207.7221371,139.2446404,158.361486,74.67539677,343.116554,57.68597088,14.59274256,4.330311147,14.44724353,4.226879001,1.791323268,4.197279413,-0.507406629,0.930776638,-0.590893524,-0.448725451,0.570664028,-0.373132569,-0.066398034,0.302854306,-0.057226281,0.01376846,0.18376914,0.029316833,-0.066640753,0.139755693,-0.052699124,-0.010073374,0.084399113,-0.001034225
bee,bee_02,1,210,239,0.143846697,0.159237274,0.16458205,0.116153622,0.131862268,0.098012789,0.065443786,0.04060705,0.019651646,0.030153686,0.030449131,0.510610729,0.24801589,0.1863053,2.740720356,0.896921993,0.888333573,0.050928613,0.572799487,0.568798871,0.213601028,258.090715,251.052235,59.989857,149.8156945,151.1663816,32.60502365,227.413654,202.1177688,161.9381867,184.755068,99.59370347,448.690879,63.58453633,13.68567669,3.367933546,13.75961618,4.104263225,2.114203842,4.157597744,-0.943127686,1.136792241,-0.824939801,-0.344137796,0.659318094,-0.314203729,0.00773203,0.335946088,-0.033629563,-0.037649215,0.24325706,-0.03073322,-0.063723949,0.141740327,-0.057578872,-0.010325866,0.098591541,0.001613279
